model1,country1,model2,country2,symbol,industry,country,covariance,r_coeff,std1,std2,time
Cohere,Canada,Doubao,China,1211.HK,auto,China,188.5,0.9880844680315005,10.423051376636305,14.642404174178502,daily
Cohere,Canada,Doubao,China,0941.HK,comm,China,0.06900000000000076,0.8631070856732629,0.2576819745345033,0.24819347291981747,daily
Cohere,Canada,Doubao,China,DTE.DE,comm,EU,0.025499999999999953,0.886990056968803,0.10770329614269003,0.21354156504062646,daily
Cohere,Canada,Doubao,China,MBGYY,auto,EU,0.13700000000000007,0.9493765267130232,0.348711915483254,0.3310589071449371,daily
Cohere,Canada,Doubao,China,IFNNY,tech,EU,0.07499999999999979,0.9552008998760864,0.18973665961010283,0.33105890714493647,daily
Cohere,Canada,Doubao,China,SPX,index,US,2140.0,0.9918574641497089,37.62977544445356,45.86937976471886,daily
Cohere,Canada,Doubao,China,FXI,index,China,0.3230000000000012,0.9958800618312892,0.48826222462934893,0.5314132102234579,daily
Cohere,Canada,Qwen,China,AMZN,tech,US,6.693749999999996,0.9715785522373166,2.280350850198276,2.417017997450577,daily
Cohere,Canada,Qwen,China,GM,auto,US,0.25534999999999985,0.8949740202305645,0.4079215610874229,0.5595498190509934,daily
Cohere,Canada,Qwen,China,T,comm,US,0.04919999999999993,0.9177539328482764,0.21354156504062666,0.2008382433701307,daily
Cohere,Canada,Qwen,China,BABA,tech,China,15.701500000000003,0.9841051348428989,3.1368774282716245,4.069041164697158,daily
Cohere,Canada,Qwen,China,1211.HK,auto,China,213.5100000000001,0.9797450277965257,10.423051376636305,16.726314597065315,daily
Cohere,Canada,Qwen,China,0941.HK,comm,China,0.11300000000000093,0.9906850802304618,0.2576819745345033,0.35411862419251683,daily
Cohere,Canada,Qwen,China,DTE.DE,comm,EU,0.01589999999999995,0.8663403022597664,0.10770329614269003,0.13632314550361585,daily
Cohere,Canada,Qwen,China,MBGYY,auto,EU,0.15315000000000004,0.9795163197807748,0.348711915483254,0.35869764426324297,daily
Cohere,Canada,Qwen,China,IFNNY,tech,EU,0.07625000000000011,0.98057864857324,0.18973665961010283,0.32786582621554256,daily
Cohere,Canada,Qwen,China,SPX,index,US,2024.0250000000012,0.987381280691112,37.62977544445356,43.58021248227231,daily
Cohere,Canada,Qwen,China,FXI,index,China,0.3285000000000009,0.9996848465655976,0.48826222462934893,0.5384050519822419,daily
Deepseek,China,Claude,US,AMZN,tech,US,4.2970500000000005,0.814538378659792,2.4317894645713083,1.7354930135267022,daily
Deepseek,China,Claude,US,GM,auto,US,0.266999999999999,0.6858254392642429,0.5477225575051659,0.5686264151444251,daily
Deepseek,China,Claude,US,T,comm,US,0.029250000000000113,0.8279278274351068,0.2059126028197404,0.13725887949418794,daily
Deepseek,China,Claude,US,BABA,tech,China,16.130500000000005,0.9678107610230378,4.117280655966992,3.238447776327421,daily
Deepseek,China,Claude,US,1211.HK,auto,China,203.69599999999983,0.873938057578974,16.874785924568048,11.049778278318524,daily
Deepseek,China,Claude,US,0941.HK,comm,China,0.09060000000000008,0.8026721596949706,0.34985711369071965,0.25810075552000983,daily
Deepseek,China,Claude,US,DTE.DE,comm,EU,0.02049999999999997,0.8903371154762485,0.13564659966250456,0.13579396157414436,daily
Deepseek,China,Claude,US,MBGYY,auto,EU,0.10395000000000025,0.9581890568529237,0.3720215047547655,0.2332895196960212,daily
Deepseek,China,Claude,US,IFNNY,tech,EU,0.08150000000000021,0.7874488022287177,0.3224903099319419,0.2567489045740998,daily
Deepseek,China,Claude,US,SPX,index,US,1563.5421500000025,0.8966954680860725,44.072140860185094,31.65122026083676,daily
Deepseek,China,Claude,US,FXI,index,China,0.28850000000000087,0.9644116453556338,0.5329165037789697,0.4490701504219589,daily
Deepseek,China,Gemini,US,AMZN,tech,US,7.203950000000005,0.9804055496716797,2.4317894645713083,2.41729104577831,daily
Deepseek,China,Gemini,US,GM,auto,US,0.3802499999999993,0.9890227834909276,0.5477225575051659,0.5615549839508145,daily
Deepseek,China,Gemini,US,T,comm,US,0.05160000000000021,0.9981834068379132,0.2059126028197404,0.20083824337013148,daily
Deepseek,China,Gemini,US,BABA,tech,China,20.79074999999998,0.9999980990020615,4.117280655966992,4.039712861083074,daily
Deepseek,China,Gemini,US,1211.HK,auto,China,352.81600000000014,0.9999993688907876,16.874785924568048,16.726314597065315,daily
Deepseek,China,Gemini,US,0941.HK,comm,China,0.15450000000000055,0.9976518072133501,0.34985711369071965,0.35411862419251505,daily
Deepseek,China,Gemini,US,DTE.DE,comm,EU,0.02304999999999989,0.9972003145365324,0.13564659966250456,0.13632314550361596,daily
Deepseek,China,Gemini,US,MBGYY,auto,EU,0.16645000000000001,0.99787746927921,0.3720215047547655,0.35869764426324297,daily
Deepseek,China,Gemini,US,IFNNY,tech,EU,0.13199999999999995,0.9987369012964488,0.3224903099319419,0.32786582621554183,daily
Deepseek,China,Gemini,US,SPX,index,US,2400.801499999999,0.9999833062519714,44.072140860185094,43.58021248227231,daily
Deepseek,China,Gemini,US,FXI,index,China,0.35850000000000043,0.9995645623548228,0.5329165037789697,0.5384050519822414,daily
Deepseek,China,GPT,US,AMZN,tech,US,7.524000000000005,0.9745844503716731,2.4317894645713083,2.539763768542263,daily
Deepseek,China,GPT,US,GM,auto,US,0.3199999999999996,0.96210691584362,0.5477225575051659,0.4857983120596448,daily
Deepseek,China,GPT,US,T,comm,US,0.044500000000000074,0.9321543881903658,0.2059126028197404,0.18547236990991395,daily
Deepseek,China,GPT,US,BABA,tech,China,20.232499999999995,0.9995671674170468,4.117280655966992,3.9329378332234053,daily
Deepseek,China,GPT,US,1211.HK,auto,China,337.35999999999996,0.9998713057348644,16.874785924568048,15.995624401691858,daily
Deepseek,China,GPT,US,0941.HK,comm,China,0.15849999999999995,0.9990807702691434,0.34985711369071965,0.36276714294433926,daily
Deepseek,China,GPT,US,DTE.DE,comm,EU,0.023749999999999973,0.9904434667711046,0.13564659966250456,0.14142135623731025,daily
Deepseek,China,GPT,US,MBGYY,auto,EU,0.17075000000000023,0.9978685201420969,0.3720215047547655,0.3679673898594825,daily
Deepseek,China,GPT,US,IFNNY,tech,EU,0.13125000000000017,0.9981638000147665,0.3224903099319419,0.3261901286060022,daily
Deepseek,China,GPT,US,SPX,index,US,2473.8749999999973,0.9991435903244765,44.072140860185094,44.94441010848846,daily
Deepseek,China,GPT,US,FXI,index,China,0.36,0.9973676833225902,0.5329165037789697,0.5418486873657621,daily
Deepseek,China,Mistral,EU,AMZN,tech,US,7.170712118460258,0.9874866545551688,2.4317894645713083,2.388884027265553,daily
Deepseek,China,Mistral,EU,GM,auto,US,0.33518272723873577,0.9752489779389775,0.5477225575051659,0.5019904858421886,daily
Deepseek,China,Mistral,EU,T,comm,US,0.04166651633545152,0.8406114013808852,0.2059126028197404,0.19257458646799772,daily
Deepseek,China,Mistral,EU,BABA,tech,China,17.070813348633372,0.9922150364196484,4.117280655966992,3.3429349421109475,daily
Deepseek,China,Mistral,EU,1211.HK,auto,China,363.8182758641629,0.9949400081417151,16.874785924568048,17.335618118715626,daily
Deepseek,China,Mistral,EU,0941.HK,comm,China,0.20574397071596998,0.895885574428652,0.34985711369071965,0.5251384906961021,daily
Deepseek,China,Mistral,EU,DTE.DE,comm,EU,0.03325010701402778,0.9205284919241694,0.13564659966250456,0.21302809694723943,daily
Deepseek,China,Mistral,EU,MBGYY,auto,EU,0.16857924057735085,0.9773871604762228,0.3720215047547655,0.3709021966495504,daily
Deepseek,China,Mistral,EU,IFNNY,tech,EU,0.16125121561267422,0.9957396944372753,0.3224903099319419,0.4017265123091903,daily
Deepseek,China,Mistral,EU,SPX,index,US,2507.2130531146363,0.890575028597254,44.072140860185094,51.103020015127754,daily
Deepseek,China,Mistral,EU,FXI,index,China,0.364658108236656,0.9808987560281199,0.5329165037789697,0.5580749227645431,daily
Deepseek,China,Cohere,Canada,AMZN,tech,US,6.812500000000007,0.9828083958053413,2.4317894645713083,2.280350850198276,daily
Deepseek,China,Cohere,Canada,GM,auto,US,0.25250000000000017,0.9040950284747846,0.5477225575051659,0.4079215610874229,daily
Deepseek,China,Cohere,Canada,T,comm,US,0.051000000000000094,0.9278864088271761,0.2059126028197404,0.21354156504062666,daily
Deepseek,China,Cohere,Canada,BABA,tech,China,15.899999999999991,0.9848704117865066,4.117280655966992,3.1368774282716245,daily
Deepseek,China,Cohere,Canada,1211.HK,auto,China,215.42999999999998,0.9798577184082098,16.874785924568048,10.423051376636305,daily
Deepseek,China,Cohere,Canada,0941.HK,comm,China,0.11200000000000095,0.9938784203880047,0.34985711369071965,0.2576819745345033,daily
Deepseek,China,Cohere,Canada,DTE.DE,comm,EU,0.01524999999999982,0.8350681592449207,0.13564659966250456,0.10770329614269003,daily
Deepseek,China,Cohere,Canada,MBGYY,auto,EU,0.15850000000000009,0.9774272012166053,0.3720215047547655,0.348711915483254,daily
Deepseek,China,Cohere,Canada,IFNNY,tech,EU,0.075,0.9805806756909197,0.3224903099319419,0.18973665961010283,daily
Deepseek,China,Cohere,Canada,SPX,index,US,2048.2999999999975,0.9880701468312211,44.072140860185094,37.62977544445356,daily
Deepseek,China,Cohere,Canada,FXI,index,China,0.3250000000000009,0.9992198488156313,0.5329165037789697,0.48826222462934893,daily
Deepseek,China,Doubao,China,AMZN,tech,US,8.110000000000008,0.9890961773425389,2.4317894645713083,2.6974061614818043,daily
Deepseek,China,Doubao,China,GM,auto,US,0.37999999999999945,0.975080454631367,0.5477225575051659,0.5692099788303081,daily
Deepseek,China,Doubao,China,T,comm,US,0.05300000000000019,1.0,0.2059126028197404,0.2059126028197404,daily
Deepseek,China,Doubao,China,BABA,tech,China,20.524999999999988,0.9988919711780133,4.117280655966992,3.9924929555354254,daily
Deepseek,China,Doubao,China,1211.HK,auto,China,307.4,0.9952752115614488,16.874785924568048,14.642404174178502,daily
Deepseek,China,Doubao,China,0941.HK,comm,China,0.09600000000000075,0.8844639885164529,0.34985711369071965,0.24819347291981747,daily
Deepseek,China,Doubao,China,DTE.DE,comm,EU,0.03599999999999982,0.9942627179989931,0.13564659966250456,0.21354156504062646,daily
Deepseek,China,Doubao,China,MBGYY,auto,EU,0.15100000000000005,0.9808297093254331,0.3720215047547655,0.3310589071449371,daily
Deepseek,China,Doubao,China,IFNNY,tech,EU,0.12999999999999975,0.9741176055739118,0.3224903099319419,0.33105890714493647,daily
Deepseek,China,Doubao,China,SPX,index,US,2523.0999999999976,0.9984755518176079,44.072140860185094,45.86937976471886,daily
Deepseek,China,Doubao,China,FXI,index,China,0.35250000000000103,0.9957666848952703,0.5329165037789697,0.5314132102234579,daily
Deepseek,China,Qwen,China,AMZN,tech,US,7.2050500000000035,0.9806660241607936,2.4317894645713083,2.417017997450577,daily
Deepseek,China,Qwen,China,GM,auto,US,0.3787499999999995,0.9886515270766312,0.5477225575051659,0.5595498190509934,daily
Deepseek,China,Qwen,China,T,comm,US,0.05159999999999999,0.9981834068379131,0.2059126028197404,0.2008382433701307,daily
Deepseek,China,Qwen,China,BABA,tech,China,20.94149999999999,0.9999889887478389,4.117280655966992,4.069041164697158,daily
Deepseek,China,Qwen,China,1211.HK,auto,China,352.81600000000014,0.9999993688907876,16.874785924568048,16.726314597065315,daily
Deepseek,China,Qwen,China,0941.HK,comm,China,0.15450000000000136,0.9976518072133504,0.34985711369071965,0.35411862419251683,daily
Deepseek,China,Qwen,China,DTE.DE,comm,EU,0.02304999999999987,0.9972003145365325,0.13564659966250456,0.13632314550361585,daily
Deepseek,China,Qwen,China,MBGYY,auto,EU,0.16645000000000001,0.9978774692792097,0.3720215047547655,0.35869764426324297,daily
Deepseek,China,Qwen,China,IFNNY,tech,EU,0.1320000000000002,0.9987369012964483,0.3224903099319419,0.32786582621554256,daily
Deepseek,China,Qwen,China,SPX,index,US,2400.801499999999,0.9999833062519714,44.072140860185094,43.58021248227231,daily
Deepseek,China,Qwen,China,FXI,index,China,0.3585000000000007,0.9995645623548228,0.5329165037789697,0.5384050519822419,daily
Doubao,China,Claude,US,AMZN,tech,US,4.9892499999999975,0.8526210255362806,2.6974061614818043,1.7354930135267022,daily
Doubao,China,Claude,US,GM,auto,US,0.3179999999999997,0.7859909964323656,0.5692099788303081,0.5686264151444251,daily
Doubao,China,Claude,US,T,comm,US,0.029250000000000113,0.8279278274351068,0.2059126028197404,0.13725887949418794,daily
Doubao,China,Claude,US,BABA,tech,China,15.668250000000018,0.9694589468504016,3.9924929555354254,3.238447776327421,daily
Doubao,China,Claude,US,1211.HK,auto,China,176.44999999999987,0.8724603428642167,14.642404174178502,11.049778278318524,daily
Doubao,China,Claude,US,0941.HK,comm,China,0.06919999999999978,0.8642043530358113,0.24819347291981747,0.25810075552000983,daily
Doubao,China,Claude,US,DTE.DE,comm,EU,0.03375000000000024,0.9311097717293777,0.21354156504062646,0.13579396157414436,daily
Doubao,China,Claude,US,MBGYY,auto,EU,0.08790000000000031,0.9104966579367241,0.3310589071449371,0.2332895196960212,daily
Doubao,China,Claude,US,IFNNY,tech,EU,0.09400000000000008,0.884716168386182,0.33105890714493647,0.2567489045740998,daily
Doubao,China,Claude,US,SPX,index,US,1642.920000000004,0.9053011615003462,45.86937976471886,31.65122026083676,daily
Doubao,China,Claude,US,FXI,index,China,0.286200000000001,0.9594295306381156,0.5314132102234579,0.4490701504219589,daily
Doubao,China,Gemini,US,AMZN,tech,US,8.129249999999999,0.9973903871162568,2.6974061614818043,2.41729104577831,daily
Doubao,China,Gemini,US,GM,auto,US,0.39724999999999955,0.9942351240192216,0.5692099788303081,0.5615549839508145,daily
Doubao,China,Gemini,US,T,comm,US,0.0516000000000002,0.9981834068379131,0.2059126028197404,0.20083824337013148,daily
Doubao,China,Gemini,US,BABA,tech,China,20.137499999999996,0.9988514051905595,3.9924929555354254,4.039712861083074,daily
Doubao,China,Gemini,US,1211.HK,auto,China,304.70000000000016,0.9952903418173359,14.642404174178502,16.726314597065315,daily
Doubao,China,Gemini,US,0941.HK,comm,China,0.09899999999999998,0.9011271137791653,0.24819347291981747,0.35411862419251505,daily
Doubao,China,Gemini,US,DTE.DE,comm,EU,0.0363500000000001,0.9989468516215121,0.21354156504062646,0.13632314550361596,daily
Doubao,China,Gemini,US,MBGYY,auto,EU,0.14665000000000003,0.9879574778790823,0.3310589071449371,0.35869764426324297,daily
Doubao,China,Gemini,US,IFNNY,tech,EU,0.13344999999999962,0.9835742173618507,0.33105890714493647,0.32786582621554183,daily
Doubao,China,Gemini,US,SPX,index,US,2494.8250000000016,0.9984305548834546,45.86937976471886,43.58021248227231,daily
Doubao,China,Gemini,US,FXI,index,China,0.35675000000000084,0.9974990626803841,0.5314132102234579,0.5384050519822414,daily
Doubao,China,GPT,US,AMZN,tech,US,8.532499999999999,0.996383702572833,2.6974061614818043,2.539763768542263,daily
Doubao,China,GPT,US,GM,auto,US,0.345,0.9981149841863163,0.5692099788303081,0.4857983120596448,daily
Doubao,China,GPT,US,T,comm,US,0.044500000000000074,0.9321543881903656,0.2059126028197404,0.18547236990991395,daily
Doubao,China,GPT,US,BABA,tech,China,19.60000000000001,0.9985844941435175,3.9924929555354254,3.9329378332234053,daily
Doubao,China,GPT,US,1211.HK,auto,China,291.75,0.9965228546298193,14.642404174178502,15.995624401691858,daily
Doubao,China,GPT,US,0941.HK,comm,China,0.09950000000000007,0.8840865164332428,0.24819347291981747,0.36276714294433926,daily
Doubao,China,GPT,US,DTE.DE,comm,EU,0.03750000000000024,0.9933992677987826,0.21354156504062646,0.14142135623731025,daily
Doubao,China,GPT,US,MBGYY,auto,EU,0.15025000000000027,0.9867107469226744,0.3310589071449371,0.3679673898594825,daily
Doubao,China,GPT,US,IFNNY,tech,EU,0.13224999999999987,0.9797371512663955,0.33105890714493647,0.3261901286060022,daily
Doubao,China,GPT,US,SPX,index,US,2575.0,0.9992373706069309,45.86937976471886,44.94441010848846,daily
Doubao,China,GPT,US,FXI,index,China,0.3590000000000003,0.9974107937860168,0.5314132102234579,0.5418486873657621,daily
Doubao,China,Mistral,EU,AMZN,tech,US,8.018686739723137,0.9955242023372785,2.6974061614818043,2.388884027265553,daily
Doubao,China,Mistral,EU,GM,auto,US,0.34376823507290993,0.9624711939158371,0.5692099788303081,0.5019904858421886,daily
Doubao,China,Mistral,EU,T,comm,US,0.041666516335451514,0.840611401380885,0.2059126028197404,0.19257458646799772,daily
Doubao,China,Mistral,EU,BABA,tech,China,16.632444231742916,0.9969513818481106,3.9924929555354254,3.3429349421109475,daily
Doubao,China,Mistral,EU,1211.HK,auto,China,311.64065154185647,0.9821828998942379,14.642404174178502,17.335618118715626,daily
Doubao,China,Mistral,EU,0941.HK,comm,China,0.11962155462357016,0.7342352344450199,0.24819347291981747,0.5251384906961021,daily
Doubao,China,Mistral,EU,DTE.DE,comm,EU,0.05262570768795089,0.9254833864884533,0.21354156504062646,0.21302809694723943,daily
Doubao,China,Mistral,EU,MBGYY,auto,EU,0.15241474894332752,0.9930069761548064,0.3310589071449371,0.3709021966495504,daily
Doubao,China,Mistral,EU,IFNNY,tech,EU,0.16060807879119282,0.9660989333997101,0.33105890714493647,0.4017265123091903,daily
Doubao,China,Mistral,EU,SPX,index,US,2562.7227862110376,0.8746255971393363,45.86937976471886,51.103020015127754,daily
Doubao,China,Mistral,EU,FXI,index,China,0.359761502050952,0.97046487415107,0.5314132102234579,0.5580749227645431,daily
Doubao,China,Cohere,Canada,AMZN,tech,US,7.537500000000001,0.9803232327303822,2.6974061614818043,2.280350850198276,daily
Doubao,China,Cohere,Canada,GM,auto,US,0.2525000000000001,0.869965846771532,0.5692099788303081,0.4079215610874229,daily
Doubao,China,Cohere,Canada,T,comm,US,0.0510000000000001,0.9278864088271761,0.2059126028197404,0.21354156504062666,daily
Doubao,China,Cohere,Canada,BABA,tech,China,15.325000000000001,0.9789235183645106,3.9924929555354254,3.1368774282716245,daily
Doubao,China,Cohere,Canada,1211.HK,auto,China,188.5,0.9880844680315005,14.642404174178502,10.423051376636305,daily
Doubao,China,Cohere,Canada,0941.HK,comm,China,0.06900000000000076,0.8631070856732629,0.24819347291981747,0.2576819745345033,daily
Doubao,China,Cohere,Canada,DTE.DE,comm,EU,0.025499999999999953,0.8869900569688031,0.21354156504062646,0.10770329614269003,daily
Doubao,China,Cohere,Canada,MBGYY,auto,EU,0.13700000000000007,0.9493765267130232,0.3310589071449371,0.348711915483254,daily
Doubao,China,Cohere,Canada,IFNNY,tech,EU,0.07499999999999979,0.9552008998760864,0.33105890714493647,0.18973665961010283,daily
Doubao,China,Cohere,Canada,SPX,index,US,2140.0,0.9918574641497087,45.86937976471886,37.62977544445356,daily
Doubao,China,Cohere,Canada,FXI,index,China,0.3230000000000012,0.9958800618312892,0.5314132102234579,0.48826222462934893,daily
Doubao,China,Deepseek,China,AMZN,tech,US,8.110000000000008,0.9890961773425389,2.6974061614818043,2.4317894645713083,daily
Doubao,China,Deepseek,China,GM,auto,US,0.37999999999999945,0.9750804546313672,0.5692099788303081,0.5477225575051659,daily
Doubao,China,Deepseek,China,T,comm,US,0.05300000000000019,1.0,0.2059126028197404,0.2059126028197404,daily
Doubao,China,Deepseek,China,BABA,tech,China,20.524999999999988,0.9988919711780134,3.9924929555354254,4.117280655966992,daily
Doubao,China,Deepseek,China,1211.HK,auto,China,307.4,0.9952752115614487,14.642404174178502,16.874785924568048,daily
Doubao,China,Deepseek,China,0941.HK,comm,China,0.09600000000000075,0.8844639885164529,0.24819347291981747,0.34985711369071965,daily
Doubao,China,Deepseek,China,DTE.DE,comm,EU,0.03599999999999982,0.994262717998993,0.21354156504062646,0.13564659966250456,daily
Doubao,China,Deepseek,China,MBGYY,auto,EU,0.15100000000000005,0.9808297093254331,0.3310589071449371,0.3720215047547655,daily
Doubao,China,Deepseek,China,IFNNY,tech,EU,0.12999999999999975,0.9741176055739118,0.33105890714493647,0.3224903099319419,daily
Doubao,China,Deepseek,China,SPX,index,US,2523.0999999999976,0.9984755518176079,45.86937976471886,44.072140860185094,daily
Doubao,China,Deepseek,China,FXI,index,China,0.35250000000000103,0.9957666848952703,0.5314132102234579,0.5329165037789697,daily
Doubao,China,Qwen,China,AMZN,tech,US,8.129249999999999,0.9975030614023341,2.6974061614818043,2.417017997450577,daily
Doubao,China,Qwen,China,GM,auto,US,0.3957499999999995,0.9940303527369778,0.5692099788303081,0.5595498190509934,daily
Doubao,China,Qwen,China,T,comm,US,0.051599999999999986,0.9981834068379128,0.2059126028197404,0.2008382433701307,daily
Doubao,China,Qwen,China,BABA,tech,China,20.285999999999998,0.9989647555639507,3.9924929555354254,4.069041164697158,daily
Doubao,China,Qwen,China,1211.HK,auto,China,304.70000000000016,0.9952903418173359,14.642404174178502,16.726314597065315,daily
Doubao,China,Qwen,China,0941.HK,comm,China,0.09900000000000055,0.9011271137791662,0.24819347291981747,0.35411862419251683,daily
Doubao,China,Qwen,China,DTE.DE,comm,EU,0.03635000000000006,0.9989468516215121,0.21354156504062646,0.13632314550361585,daily
Doubao,China,Qwen,China,MBGYY,auto,EU,0.14665000000000006,0.9879574778790823,0.3310589071449371,0.35869764426324297,daily
Doubao,China,Qwen,China,IFNNY,tech,EU,0.13345,0.9835742173618511,0.33105890714493647,0.32786582621554256,daily
Doubao,China,Qwen,China,SPX,index,US,2494.8250000000016,0.9984305548834546,45.86937976471886,43.58021248227231,daily
Doubao,China,Qwen,China,FXI,index,China,0.35675000000000096,0.9974990626803839,0.5314132102234579,0.5384050519822419,daily
Qwen,China,Claude,US,AMZN,tech,US,4.51797,0.8616493721024437,2.417017997450577,1.7354930135267022,daily
Qwen,China,Claude,US,GM,auto,US,0.2899449999999996,0.729020633894694,0.5595498190509934,0.5686264151444251,daily
Qwen,China,Claude,US,T,comm,US,0.027624999999999962,0.8016880504780165,0.2008382433701307,0.13725887949418794,daily
Qwen,China,Claude,US,BABA,tech,China,15.95466500000002,0.9686094355639223,4.069041164697158,3.238447776327421,daily
Qwen,China,Claude,US,1211.HK,auto,China,201.90699999999995,0.873951914944456,16.726314597065315,11.049778278318524,daily
Qwen,China,Claude,US,0941.HK,comm,China,0.09614999999999979,0.8415912887723301,0.35411862419251683,0.25810075552000983,daily
Qwen,China,Claude,US,DTE.DE,comm,EU,0.021250000000000158,0.9183301956886363,0.13632314550361585,0.13579396157414436,daily
Qwen,China,Claude,US,MBGYY,auto,EU,0.09813000000000027,0.9381408182159868,0.35869764426324297,0.2332895196960212,daily
Qwen,China,Claude,US,IFNNY,tech,EU,0.08490000000000039,0.8068502275403706,0.32786582621554256,0.2567489045740998,daily
Qwen,China,Claude,US,SPX,index,US,1548.2749500000048,0.8979626494932738,43.58021248227231,31.65122026083676,daily
Qwen,China,Claude,US,FXI,index,China,0.29150000000000054,0.9645066607874155,0.5384050519822419,0.4490701504219589,daily
Qwen,China,Gemini,US,AMZN,tech,US,7.303279999999997,0.9999979525128071,2.417017997450577,2.41729104577831,daily
Qwen,China,Gemini,US,GM,auto,US,0.39276499999999936,0.999980937893248,0.5595498190509934,0.5615549839508145,daily
Qwen,China,Gemini,US,T,comm,US,0.050420000000000006,1.0,0.2008382433701307,0.20083824337013148,daily
Qwen,China,Gemini,US,BABA,tech,China,20.546924999999998,0.9999867423948845,4.069041164697158,4.039712861083074,daily
Qwen,China,Gemini,US,1211.HK,auto,China,349.71200000000033,1.0,16.726314597065315,16.726314597065315,daily
Qwen,China,Gemini,US,0941.HK,comm,China,0.15675000000000042,0.9999999999999999,0.35411862419251683,0.35411862419251505,daily
Qwen,China,Gemini,US,DTE.DE,comm,EU,0.023230000000000046,1.0,0.13632314550361585,0.13632314550361596,daily
Qwen,China,Gemini,US,MBGYY,auto,EU,0.16083,1.0,0.35869764426324297,0.35869764426324297,daily
Qwen,China,Gemini,US,IFNNY,tech,EU,0.13437000000000016,1.0,0.32786582621554256,0.32786582621554183,daily
Qwen,China,Gemini,US,SPX,index,US,2374.0436500000037,1.0,43.58021248227231,43.58021248227231,daily
Qwen,China,Gemini,US,FXI,index,China,0.36235000000000045,0.9999999999999998,0.5384050519822419,0.5384050519822414,daily
Qwen,China,GPT,US,AMZN,tech,US,7.641599999999996,0.995866400877192,2.417017997450577,2.539763768542263,daily
Qwen,China,GPT,US,GM,auto,US,0.3362499999999996,0.9895950605259196,0.5595498190509934,0.4857983120596448,daily
Qwen,China,GPT,US,T,comm,US,0.043899999999999884,0.9428201848801813,0.2008382433701307,0.18547236990991395,daily
Qwen,China,GPT,US,BABA,tech,China,19.99625000000001,0.9996072093191474,4.069041164697158,3.9329378332234053,daily
Qwen,China,GPT,US,1211.HK,auto,China,334.39500000000015,0.9998809711246857,16.726314597065315,15.995624401691858,daily
Qwen,China,GPT,US,0941.HK,comm,China,0.16024999999999986,0.9979558131432246,0.35411862419251683,0.36276714294433926,daily
Qwen,China,GPT,US,DTE.DE,comm,EU,0.023875000000000125,0.9907150741548014,0.13632314550361585,0.14142135623731025,daily
Qwen,China,GPT,US,MBGYY,auto,EU,0.16492500000000024,0.9996284849877639,0.35869764426324297,0.3679673898594825,daily
Qwen,China,GPT,US,IFNNY,tech,EU,0.1334750000000004,0.9984422503851222,0.32786582621554256,0.3261901286060022,daily
Qwen,China,GPT,US,SPX,index,US,2445.7750000000015,0.9989447305878494,43.58021248227231,44.94441010848846,daily
Qwen,China,GPT,US,FXI,index,China,0.3642499999999999,0.998854879421916,0.5384050519822419,0.5418486873657621,daily
Qwen,China,Mistral,EU,AMZN,tech,US,7.190970530626689,0.9963284806919469,2.417017997450577,2.388884027265553,daily
Qwen,China,Mistral,EU,GM,auto,US,0.3403109712018685,0.9692408096079802,0.5595498190509934,0.5019904858421886,daily
Qwen,China,Mistral,EU,T,comm,US,0.039503103141070674,0.8171011309040954,0.2008382433701307,0.19257458646799772,daily
Qwen,China,Mistral,EU,BABA,tech,China,16.87376439790879,0.9923890411010416,4.069041164697158,3.3429349421109475,daily
